file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,destroy/0,false,36,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"showBookAdmin/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,73,5,2,1,1,1,4,6,0,2,2,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,14,2,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,init/0,false,31,2,3,0,3,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,true
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"doGet/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,48,3,11,7,4,5,6,22,0,1,2,6,4,1,0,0,1,0,3,0,1,0,2,0,0,0,19,1,0,true
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task6_IT.java,com.pluralsight.module1.Module1_Task6_IT,_task6/0,false,28,2,1,0,1,4,15,41,0,11,0,15,0,0,0,0,3,0,6,4,18,0,1,0,0,0,45,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/DBConnection.java,com.pluralsight.DBConnection,getConnection/0,false,17,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/DBConnection.java,com.pluralsight.DBConnection,connect/0,false,21,1,2,1,1,2,8,12,0,0,0,8,1,1,0,0,1,0,4,1,1,1,1,0,0,0,11,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/DBConnection.java,com.pluralsight.DBConnection,disconnect/0,false,61,0,1,1,0,4,3,10,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,9,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/DBConnection.java,com.pluralsight.DBConnection,DBConnection/0,true,13,1,2,1,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/DBConnection.java,com.pluralsight.DBConnection,createTableIfNotExists/0,false,34,0,1,1,0,3,11,18,0,4,0,11,0,0,0,0,1,0,8,1,5,2,2,0,0,0,40,2,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task8_thru_11_IT.java,com.pluralsight.module3.Module3_Task8_thru_11_IT,_task8/0,false,88,1,0,0,0,2,4,12,0,1,0,4,0,0,0,0,1,0,5,0,3,1,1,0,0,0,26,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task8_thru_11_IT.java,com.pluralsight.module3.Module3_Task8_thru_11_IT,_task9/0,false,103,1,0,0,0,2,4,20,0,1,0,4,0,0,0,0,1,0,13,0,7,3,1,0,0,0,28,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module3/Module3_Task8_thru_11_IT.java,com.pluralsight.module3.Module3_Task8_thru_11_IT,_task11/0,false,156,1,0,0,0,2,4,12,0,1,0,4,0,0,0,0,1,0,4,0,3,1,1,0,0,0,26,1,0,false
