file,class,method,variable,usage
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/api/AuthApi.java,io.example.api.AuthApi,login/1[io.example.api.AuthRequest],user,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/api/AuthApi.java,io.example.api.AuthApi,login/1[io.example.api.AuthRequest],authentication,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/api/AuthApi.java,io.example.api.AuthApi,login/1[io.example.api.AuthRequest],token,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/api/AuthApi.java,io.example.api.AuthApi,register/1[io.example.api.CreateUserRequest],request,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/serializer/LocalDateTimeSerializer.java,io.example.configuration.json.serializer.LocalDateTimeSerializer,"serialize/3[java.time.LocalDateTime,io.example.configuration.json.serializer.JsonGenerator,io.example.configuration.json.serializer.SerializerProvider]",gen,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/serializer/LocalDateTimeSerializer.java,io.example.configuration.json.serializer.LocalDateTimeSerializer,"serialize/3[java.time.LocalDateTime,io.example.configuration.json.serializer.JsonGenerator,io.example.configuration.json.serializer.SerializerProvider]",serializers,0
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/serializer/LocalDateTimeSerializer.java,io.example.configuration.json.serializer.LocalDateTimeSerializer,"serialize/3[java.time.LocalDateTime,io.example.configuration.json.serializer.JsonGenerator,io.example.configuration.json.serializer.SerializerProvider]",value,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SwaggerConfig.java,io.example.configuration.SwaggerConfig,apiInfo/0,securitySchemeName,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/MongoConfig.java,io.example.configuration.MongoConfig,auditorProvider/0,user,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/MongoConfig.java,io.example.configuration.MongoConfig,auditorProvider/0,authentication,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/mapper/UserEditMapper.java,io.example.domain.mapper.UserEditMapper,"update/2[io.example.domain.mapper.UpdateUserRequest,io.example.domain.model.User]",request,0
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/mapper/UserEditMapper.java,io.example.domain.mapper.UserEditMapper,"update/2[io.example.domain.mapper.UpdateUserRequest,io.example.domain.model.User]",user,0
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/mapper/UserEditMapper.java,io.example.domain.mapper.UserEditMapper,create/1[io.example.domain.mapper.CreateUserRequest],request,0
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/mapper/UserEditMapper.java,io.example.domain.mapper.UserEditMapper,stringToRole/1[java.util.Set<java.lang.String>],authorities,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/ObjectMapperConfig.java,io.example.configuration.json.ObjectMapperConfig,objectMapper/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/ObjectMapperConfig.java,io.example.configuration.json.ObjectMapperConfig,objectMapper/0,javaTimeModule,5
