file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/java-ml-projects-master/practical-applications/brazilian-coin-classification-project/brazilian-coin-classification/src/main/java/org/fxapps/deeplearning/TrainedModelApp.java,org.fxapps.deeplearning.TrainedModelApp,main/1[java.lang.String[]],false,15,4,0,0,0,7,12,30,0,15,1,12,0,0,4,0,0,0,13,12,16,2,2,0,0,0,33,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"showExceptionDialog/2[java.lang.String,java.lang.Throwable]",false,36,1,4,4,0,2,8,15,0,1,2,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,showSuccessDialog/1[java.lang.String],false,56,1,0,0,0,1,5,8,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"doBlockingAsyncWork/3[org.fxapps.ml.deeplearning.yolo.Scene,java.util.function.Supplier<T>,java.util.function.Consumer<T>]",false,143,3,1,0,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,AppUtils/0,true,25,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"doAsyncWork/3[java.util.function.Supplier<T>,java.util.function.Consumer<T>,java.util.function.Consumer<java.lang.Throwable>]",false,102,2,0,0,0,1,2,17,0,2,3,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,23,9,0,true
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,askIfOk/1[java.lang.String],false,65,1,0,0,0,2,6,9,1,1,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"doBlockingAsyncWork/4[org.fxapps.ml.deeplearning.yolo.Scene,java.util.function.Supplier<T>,java.util.function.Consumer<T>,java.util.function.Consumer<java.lang.Throwable>]",false,156,3,0,0,0,1,2,20,0,2,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,31,9,0,true
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"disableIfNotSelected/2[org.fxapps.ml.deeplearning.yolo.SelectionModel,org.fxapps.ml.deeplearning.yolo.Node[]]",false,29,3,0,0,0,2,4,6,0,1,2,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,12,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/AppUtils.java,org.fxapps.ml.deeplearning.yolo.AppUtils,"configureColumnsForPair/2[org.fxapps.ml.deeplearning.yolo.TableColumn<java.lang.String,java.lang.String>,org.fxapps.ml.deeplearning.yolo.TableColumn<java.lang.String,java.lang.String>]",false,181,2,0,0,0,1,1,4,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,9,0,false
